Customer_ID,Full_Name,Email,Phone,contact_last_appt,Primary_Service,Total_Appointments,Total_Spent_USD,Loyalty_Points,SMS_Opt_In,Email_Opt_In,Source_System,max_appt_date_from_history,history_appt_count,no_show_count,total_revenue_from_history,resolved_last_date,data_status,last_appt_year
DS-200140,Joe Morgan,lclark@example.org,(291) 824-9455,2024-07-02,Blowout,55,3876.79,142,Yes,Yes,DaySmart,2023-09-01,4,1,492.12,2023-09-01,LIVE,2023
DS-200141,Natalie Williams,josemaynard@example.org,(611) 251-6350,2024-11-09,Massage,38,733.69,1792,Yes,No,DaySmart,2019-04-03,2,0,451.39,2019-04-03,LIVE,2019
DS-200142,Sherri Crawford,ctaylor@example.org,(411) 301-8627,2026-01-04,Keratin Treatment,42,868.64,523,No,No,DaySmart,2020-06-03,1,1,87.18,2020-06-03,LIVE,2020
DS-200143,Gregory Castillo,jasoncarpenter@example.net,(077) 099-6808,2025-09-28,Consultation,17,2211.59,868,No,Yes,DaySmart,2025-09-04,10,0,1876.3,2025-09-04,LIVE,2025
DS-200144,Brittany Ortega,mperez@example.org,(802) 995-6751,2024-05-27,Pedicure,33,4545.3,1807,Yes,Yes,DaySmart,2024-11-04,11,4,1909.02,2024-11-04,LIVE,2024
DS-200145,Gilbert Roberts DDS,pearsonjames@example.net,(548) 531-4229,2025-01-29,Facial,32,1222.5,835,Yes,No,DaySmart,2013-06-08,1,0,168.39,2013-06-08,ARCHIVE,2013
DS-200146,Brian Hernandez,simmonschristopher@example.org,(449) 687-7738,2026-04-12,Blowout,29,1563.74,1513,Yes,Yes,DaySmart,2025-02-25,4,1,358.85,2025-02-25,LIVE,2025
DS-200147,Angela Hart,morganlawrence@example.com,(629) 104-8200,2025-06-12,Consultation,32,1661.55,524,No,No,DaySmart,2025-12-03,6,0,1011.04,2025-12-03,LIVE,2025
DS-200148,Kendra Collins,emcfarland@example.net,(282) 043-7356,2026-01-17,Consultation,3,4607.19,6,Yes,No,DaySmart,2025-02-22,10,1,1396.31,2025-02-22,LIVE,2025
DS-200149,Marvin Anderson,jacksonjames@example.net,(085) 417-8710,2024-06-26,Pedicure,13,4752.08,430,Yes,Yes,DaySmart,2025-07-13,8,4,1184.18,2025-07-13,LIVE,2025
DS-200150,Bryan Davis,george96@example.org,(372) 459-3109,2024-08-02,Blowout,48,615.5,624,Yes,Yes,DaySmart,2025-10-28,6,1,914.3,2025-10-28,LIVE,2025
DS-200151,Elizabeth Ford,allisonfigueroa@example.net,(307) 804-2651,2024-05-01,Keratin Treatment,57,4932.23,137,No,Yes,DaySmart,2026-01-24,11,4,2037.95,2026-01-24,LIVE,2026
DS-200152,Travis King,williamjones@example.net,(618) 958-3951,2025-04-07,Blowout,35,74.63,1302,Yes,Yes,DaySmart,2026-03-31,9,3,1510.71,2026-03-31,LIVE,2026
DS-200153,Misty Ramos,richardnavarro@example.org,(841) 702-3769,2025-08-18,Haircut,4,3020.17,1901,Yes,Yes,DaySmart,2016-06-27,2,1,346.04,2016-06-27,ARCHIVE,2016
DS-200154,Samantha Maddox,areynolds@example.net,(173) 208-2599,2024-11-04,Facial,5,4709.84,672,Yes,No,DaySmart,2025-04-23,12,3,1824.98,2025-04-23,LIVE,2025
DS-200155,Jessica Juarez,ryansteele@example.org,(909) 532-6132,2024-11-17,Blowout,48,3068.21,1725,No,No,DaySmart,2025-11-29,3,0,149.67,2025-11-29,LIVE,2025
DS-200156,Adam Greer,emilyperkins@example.net,(938) 483-8416,2025-09-05,Facial,20,2185.67,1080,Yes,Yes,DaySmart,2024-04-08,1,0,53.11,2024-04-08,LIVE,2024
DS-200157,Jordan Bailey,kevinmorales@example.com,(779) 077-3843,2025-03-21,Facial,13,1215.92,34,Yes,Yes,DaySmart,2025-03-02,4,0,495.9,2025-03-02,LIVE,2025
DS-200158,Nancy Hall,gabriellegentry@example.org,(558) 847-9974,2025-01-21,Facial,43,2703.46,588,Yes,No,DaySmart,2024-07-24,10,2,1640.11,2024-07-24,LIVE,2024
DS-200159,Rodney Taylor,yramirez@example.org,(368) 261-5523,2026-02-14,Manicure,14,3761.58,821,Yes,Yes,DaySmart,2025-10-13,7,1,1369.95,2025-10-13,LIVE,2025
DS-200160,Tricia Vargas,robertfleming@example.net,(018) 143-4036,2024-07-02,Blowout,49,3062.78,90,Yes,No,DaySmart,2024-03-04,7,0,1046.39,2024-03-04,LIVE,2024
DS-200161,John Hall,dawn23@example.org,(573) 231-9531,2025-09-15,Keratin Treatment,48,2386.92,1443,Yes,Yes,DaySmart,2020-04-29,1,0,237.69,2020-04-29,LIVE,2020
DS-200162,Clifford Reynolds,gilbertmichael@example.com,(237) 197-3311,2026-01-25,Facial,20,4107.57,1098,Yes,Yes,DaySmart,2025-10-09,4,0,677.29,2025-10-09,LIVE,2025
DS-200163,Cathy Jackson,pbanks@example.com,(581) 865-9632,2025-12-05,Pedicure,68,2158.45,574,No,No,DaySmart,2024-08-27,3,0,740.37,2024-08-27,LIVE,2024
DS-200164,Judith Cook,paul77@example.net,(873) 854-8783,2024-11-07,Blowout,61,1590.56,674,Yes,Yes,DaySmart,2025-10-18,9,2,1550.71,2025-10-18,LIVE,2025
DS-200165,Eric Newman,morrismargaret@example.com,(280) 075-8759,2024-10-25,Haircut,30,2159.82,1411,Yes,Yes,DaySmart,2026-04-12,10,2,1697.65,2026-04-12,LIVE,2026
DS-200166,Ryan Mendoza,ortegaclarence@example.net,(882) 777-3716,2026-03-21,Keratin Treatment,29,4241.55,272,No,No,DaySmart,2026-02-24,11,0,1568.41,2026-02-24,LIVE,2026
DS-200167,Thomas Rice,patrick02@example.net,(359) 826-4172,2026-01-20,Massage,74,4553.76,1793,No,No,DaySmart,2020-06-25,3,0,519.54,2020-06-25,LIVE,2020
DS-200168,Meredith Ali,emily12@example.net,(202) 550-7979,2025-01-12,Haircut,35,4487.47,1795,No,No,DaySmart,2012-01-03,1,0,265.31,2012-01-03,ARCHIVE,2012
DS-200169,Mary Nelson,blakeewing@example.com,(073) 871-6645,2024-11-07,Blowout,67,4530.93,1240,Yes,No,DaySmart,2019-05-16,2,0,324.35,2019-05-16,LIVE,2019
DS-200170,Maria Russell,bruiz@example.com,(160) 307-4881,2025-02-15,Massage,63,238.45,309,No,Yes,DaySmart,2025-10-25,12,4,2510.7,2025-10-25,LIVE,2025
DS-200171,Mercedes Conner,hector67@example.com,(279) 875-5582,2026-02-08,Keratin Treatment,51,3971.94,1489,Yes,Yes,DaySmart,2020-10-27,1,1,188.95,2020-10-27,LIVE,2020
DS-200172,Mr. Brandon Brewer,cwatts@example.com,(935) 113-9106,2024-10-28,Manicure,63,2241.36,494,No,Yes,DaySmart,2024-03-25,5,0,640.49,2024-03-25,LIVE,2024
DS-200173,Mercedes Becker,gbeltran@example.com,(480) 061-6167,2024-07-12,Pedicure,20,2991.86,869,Yes,No,DaySmart,2026-01-13,9,0,1063.34,2026-01-13,LIVE,2026
DS-200174,Derek Walsh,rschroeder@example.org,(337) 842-5720,2025-05-03,Massage,20,3413.57,1715,No,Yes,DaySmart,2023-11-27,10,2,1238.87,2023-11-27,LIVE,2023
DS-200175,Mark Jones,squinn@example.net,(096) 064-0068,2025-01-07,Keratin Treatment,25,1675.24,1565,No,No,DaySmart,2023-10-02,4,2,772.43,2023-10-02,LIVE,2023
DS-200176,Kathleen Lawrence,kristen16@example.net,(666) 338-3218,2024-08-24,Facial,6,3596.98,416,Yes,No,DaySmart,2021-02-26,2,0,329.96,2021-02-26,LIVE,2021
DS-200177,Charles Dorsey,collinsraymond@example.org,(261) 725-1327,2025-01-02,Keratin Treatment,15,1389.54,1146,No,No,DaySmart,2025-06-09,11,0,1634.0,2025-06-09,LIVE,2025
DS-200178,Mrs. Amber Butler,arivera@example.org,(057) 110-7396,2024-12-08,Massage,20,3572.4,821,Yes,Yes,DaySmart,2026-01-23,2,0,285.78,2026-01-23,LIVE,2026
DS-200179,Cynthia Nixon,whitekim@example.net,(480) 982-4412,2024-10-15,Haircut,30,1854.63,1135,No,Yes,DaySmart,2026-01-06,11,2,1968.01,2026-01-06,LIVE,2026
DS-200180,Kristina Davis,kevin51@example.com,(968) 465-0831,2025-12-08,Keratin Treatment,22,3673.7,1699,No,No,DaySmart,2022-09-10,3,0,517.77,2022-09-10,LIVE,2022
DS-200181,Nathan Sparks,cassandratorres@example.com,(519) 213-5146,2026-02-13,Manicure,48,2988.44,684,Yes,Yes,DaySmart,2023-09-16,2,1,358.21,2023-09-16,LIVE,2023
DS-200182,Elizabeth Clarke,desiree25@example.com,(029) 496-5432,2025-01-11,Highlights,68,2282.73,1526,Yes,No,DaySmart,2021-06-27,4,2,739.19,2021-06-27,LIVE,2021
DS-200183,Jessica Phillips,moliver@example.net,(104) 573-7294,2025-04-10,Keratin Treatment,64,3253.05,1769,No,Yes,DaySmart,2026-02-24,3,0,273.48,2026-02-24,LIVE,2026
DS-200184,Stephanie Wilson,bmontgomery@example.org,(769) 614-5799,2025-08-23,Haircut,39,3241.72,489,No,No,DaySmart,2024-06-05,7,0,841.7,2024-06-05,LIVE,2024
DS-200185,Richard Douglas,brooksrachel@example.net,(353) 658-2655,2025-11-14,Consultation,24,3814.15,349,No,No,DaySmart,2025-09-14,3,2,561.3,2025-09-14,LIVE,2025
DS-200186,Brittney Bird,walterclark@example.org,(788) 611-4890,2025-11-13,Pedicure,51,241.94,184,Yes,No,DaySmart,2020-08-26,3,0,415.03,2020-08-26,LIVE,2020
DS-200187,Amanda Simmons,omar52@example.net,(057) 670-4546,2026-02-22,Haircut,40,4548.93,1028,Yes,No,DaySmart,2021-07-05,4,0,759.53,2021-07-05,LIVE,2021
DS-200188,Stephanie Pittman,joshua11@example.org,(459) 106-7367,2025-03-05,Color Treatment,58,1455.45,547,Yes,Yes,DaySmart,2025-04-14,3,0,489.17,2025-04-14,LIVE,2025
DS-200189,John Summers,jacksonrobert@example.org,(446) 584-0281,2025-05-17,Highlights,17,4394.78,586,No,No,DaySmart,2026-03-13,9,2,1191.82,2026-03-13,LIVE,2026
DS-200190,Edward Johnson,raymondtaylor@example.net,(968) 368-7768,2024-09-15,Pedicure,33,1773.51,816,No,Yes,DaySmart,2016-02-12,1,0,192.91,2016-02-12,ARCHIVE,2016
DS-200191,Crystal Bell,johnsonbilly@example.net,(562) 443-5171,2025-07-14,Keratin Treatment,38,4015.18,1218,Yes,No,DaySmart,2025-10-11,9,0,1467.5,2025-10-11,LIVE,2025
DS-200192,Anthony Miller,dianahernandez@example.org,(055) 193-2537,2024-05-26,Color Treatment,6,433.53,704,Yes,No,DaySmart,2024-02-15,5,0,656.33,2024-02-15,LIVE,2024
DS-200193,Erin Diaz,thomas15@example.net,(617) 266-4194,2025-03-14,Blowout,14,2764.22,1488,Yes,Yes,DaySmart,2026-02-26,10,1,1669.23,2026-02-26,LIVE,2026
DS-200194,Kristie James,rjones@example.org,(379) 522-6297,2026-01-29,Haircut,67,4111.81,1047,Yes,No,DaySmart,2016-04-26,3,2,567.33,2016-04-26,ARCHIVE,2016
DS-200195,Amber Bean,twalker@example.net,(978) 810-5526,2025-06-29,Consultation,48,4152.6,1908,Yes,No,DaySmart,2025-02-10,5,1,1157.6,2025-02-10,LIVE,2025
DS-200196,Anna Conley,greensandra@example.net,(064) 062-2124,2024-07-28,Pedicure,23,1053.32,6,No,Yes,DaySmart,2026-01-26,3,0,357.67,2026-01-26,LIVE,2026
DS-200197,Todd Morrison,jwilcox@example.net,(819) 553-0959,2025-08-17,Facial,64,2514.69,1695,Yes,No,DaySmart,2024-03-25,6,2,600.68,2024-03-25,LIVE,2024
DS-200198,Karen Edwards,williamskaitlin@example.net,(812) 084-9729,2025-03-03,Facial,22,222.56,1053,No,Yes,DaySmart,2024-06-10,11,1,1942.38,2024-06-10,LIVE,2024
DS-200199,Joseph Johnson,wmartinez@example.net,(070) 662-0159,2025-10-31,Pedicure,7,474.42,385,Yes,No,DaySmart,2025-08-30,12,0,1835.31,2025-08-30,LIVE,2025
DS-200200,Michael Beard,meredithwaller@example.com,(535) 185-5946,2025-12-03,Massage,47,2906.51,752,Yes,Yes,DaySmart,2024-02-26,5,2,718.98,2024-02-26,LIVE,2024
DS-200201,Juan Williams,micheal22@example.org,(502) 504-0359,2024-12-28,Haircut,60,1803.75,958,No,Yes,DaySmart,2022-08-15,2,1,276.24,2022-08-15,LIVE,2022
DS-200202,David Gibson,ymitchell@example.net,(050) 145-7505,2026-04-10,Facial,39,183.04,178,No,Yes,DaySmart,2025-08-15,5,2,757.12,2025-08-15,LIVE,2025
DS-200203,Emily Allen,walkershannon@example.com,(226) 746-8649,2025-11-19,Massage,49,247.0,1511,Yes,No,DaySmart,2026-01-01,10,1,1552.83,2026-01-01,LIVE,2026
DS-200204,Holly Miller,morgan29@example.org,(525) 363-3867,2025-03-28,Blowout,39,4221.05,1570,No,No,DaySmart,2025-06-15,12,1,1961.8,2025-06-15,LIVE,2025
DS-200205,Danielle Morgan,kmorton@example.org,(421) 900-1484,2026-01-16,Haircut,6,614.29,171,Yes,No,DaySmart,2022-09-30,2,0,515.72,2022-09-30,LIVE,2022
DS-200206,Mary Yu,heather13@example.com,(808) 637-4785,2025-09-18,Highlights,52,2285.1,1192,Yes,Yes,DaySmart,2025-07-20,8,0,1168.4,2025-07-20,LIVE,2025
DS-200207,Clifford Santos,philiphancock@example.com,(573) 487-6289,2024-09-24,Consultation,44,2701.07,135,Yes,No,DaySmart,2025-10-05,6,2,1193.68,2025-10-05,LIVE,2025
DS-200208,Michael Davidson,chadtaylor@example.com,(903) 243-0938,2025-05-05,Haircut,42,1259.3,1751,Yes,Yes,DaySmart,2025-09-15,6,1,1293.89,2025-09-15,LIVE,2025
DS-200209,Natalie Cook,george12@example.org,(787) 596-3373,2025-01-17,Massage,72,382.36,48,No,Yes,DaySmart,2025-12-25,10,0,1701.11,2025-12-25,LIVE,2025
DS-200210,Anthony Reed,eking@example.org,(884) 392-6683,2025-07-07,Consultation,37,3701.38,1669,No,Yes,DaySmart,2025-03-01,9,2,1616.22,2025-03-01,LIVE,2025
DS-200211,Robert Johnson,juliajones@example.com,(642) 487-1972,2024-10-03,Consultation,28,4596.79,1030,No,Yes,DaySmart,2024-03-21,4,1,814.23,2024-03-21,LIVE,2024
DS-200212,Luke Mccoy,ekelly@example.org,(966) 321-3505,2025-11-17,Keratin Treatment,67,3957.93,240,Yes,Yes,DaySmart,2025-04-14,6,1,897.5,2025-04-14,LIVE,2025
DS-200213,Scott Arnold,ryanstone@example.org,(306) 433-2857,2025-12-15,Highlights,22,1077.17,1597,Yes,No,DaySmart,2025-11-03,8,0,1651.6,2025-11-03,LIVE,2025
DS-200214,Laura Turner,ivasquez@example.org,(926) 996-6124,2025-03-15,Haircut,1,2778.37,677,Yes,Yes,DaySmart,2024-10-29,4,1,773.89,2024-10-29,LIVE,2024
DS-200215,Martha Sanchez,scottgregory@example.net,(702) 073-8053,2024-12-03,Pedicure,5,449.76,1266,Yes,No,DaySmart,2025-02-12,4,0,737.91,2025-02-12,LIVE,2025
DS-200216,Melissa Mccormick MD,cory51@example.org,(772) 849-8050,2025-09-02,Color Treatment,22,3016.46,280,Yes,No,DaySmart,2026-04-13,12,4,1949.31,2026-04-13,LIVE,2026
DS-200217,Benjamin Williams,rebeccabutler@example.com,(844) 777-2871,2025-12-01,Keratin Treatment,27,1251.51,254,No,No,DaySmart,2025-12-06,10,1,1161.85,2025-12-06,LIVE,2025
DS-200218,Jesse Gibson,haley37@example.com,(669) 530-6660,2024-06-10,Highlights,67,655.4,436,Yes,Yes,DaySmart,2025-12-28,10,0,1797.56,2025-12-28,LIVE,2025
DS-200219,Sarah Caldwell,jamessilva@example.net,(369) 236-6649,2025-08-16,Highlights,74,4505.97,149,Yes,No,DaySmart,2023-01-16,1,0,162.58,2023-01-16,LIVE,2023
DS-200220,Ray Wood,howardjames@example.com,(798) 474-2002,2024-12-29,Manicure,62,4190.83,887,No,Yes,DaySmart,2025-12-03,2,0,354.93,2025-12-03,LIVE,2025
DS-200221,Stephen Jones,cburnett@example.com,(346) 570-1518,2024-06-27,Blowout,7,3349.99,397,No,Yes,DaySmart,2025-10-09,12,3,2137.62,2025-10-09,LIVE,2025
DS-200222,Thomas Burns,anitahall@example.org,(816) 087-2329,2024-11-28,Manicure,16,1834.38,1327,Yes,No,DaySmart,2023-09-08,2,0,220.78,2023-09-08,LIVE,2023
DS-200223,Michael Anderson,westrandy@example.com,(470) 239-2335,2024-10-20,Blowout,66,4286.8,436,Yes,No,DaySmart,2025-12-24,10,0,2203.8,2025-12-24,LIVE,2025
DS-200224,Erica Nelson,carrieross@example.org,(491) 816-2475,2024-12-04,Color Treatment,54,2658.85,561,No,No,DaySmart,2023-06-19,1,0,188.79,2023-06-19,LIVE,2023
DS-200225,Taylor Campbell,smithbrandi@example.net,(533) 312-3759,2026-04-08,Facial,79,1363.75,885,No,Yes,DaySmart,2020-05-14,2,0,415.56,2020-05-14,LIVE,2020
DS-200226,Joshua Velasquez,alicia68@example.net,(051) 774-8781,2024-09-21,Consultation,8,4178.88,51,No,Yes,DaySmart,2022-11-04,9,0,1327.95,2022-11-04,LIVE,2022
DS-200227,Kristin Williams,jamestodd@example.net,(875) 879-5698,2024-08-11,Blowout,5,732.92,1703,Yes,Yes,DaySmart,2025-12-18,11,1,2045.69,2025-12-18,LIVE,2025
DS-200228,John Russo,ianclarke@example.com,(518) 292-7269,2024-07-18,Haircut,6,3620.94,1620,No,Yes,DaySmart,2024-03-30,6,1,586.39,2024-03-30,LIVE,2024
DS-200229,Miranda Brown,wwilliams@example.com,(051) 245-1342,2025-12-17,Facial,54,3256.24,815,Yes,Yes,DaySmart,2026-02-10,12,5,2477.67,2026-02-10,LIVE,2026
DS-200230,Michael Mcguire,thomasjeffrey@example.com,(332) 881-6350,2024-05-02,Massage,12,3480.75,201,Yes,Yes,DaySmart,2020-03-31,1,0,129.24,2020-03-31,LIVE,2020
DS-200231,Jessica Hart,steven92@example.org,(121) 682-6431,2025-08-09,Pedicure,62,592.14,438,Yes,No,DaySmart,2019-12-11,3,1,730.32,2019-12-11,LIVE,2019
DS-200232,Erica Booker,iturner@example.com,(667) 447-8324,2025-01-11,Haircut,63,1186.62,6,Yes,Yes,DaySmart,2024-12-02,10,2,1479.23,2024-12-02,LIVE,2024
DS-200233,Clifford Lynch,scottwatson@example.net,(899) 113-4402,2024-06-24,Facial,79,1252.45,225,Yes,Yes,DaySmart,2025-12-21,6,2,998.67,2025-12-21,LIVE,2025
DS-200234,Brent King,robertspaul@example.com,(469) 597-7527,2026-03-20,Keratin Treatment,70,3703.59,1026,No,Yes,DaySmart,2024-06-12,10,2,1253.88,2024-06-12,LIVE,2024
DS-200235,Barbara Clark,ccoleman@example.org,(204) 550-6819,2024-05-12,Keratin Treatment,32,3853.11,1360,No,No,DaySmart,2024-11-30,11,3,1634.37,2024-11-30,LIVE,2024
DS-200236,Mrs. Shelby Irwin MD,michellefuentes@example.org,(534) 011-4033,2025-07-20,Haircut,57,2689.58,1369,Yes,Yes,DaySmart,2024-07-18,11,2,1529.12,2024-07-18,LIVE,2024
DS-200237,David Turner,donna55@example.net,(223) 979-5649,2024-08-22,Massage,11,2149.82,431,Yes,Yes,DaySmart,2021-10-17,8,1,1481.42,2021-10-17,LIVE,2021
DS-200238,Donna Edwards,iwang@example.net,(984) 116-7036,2025-07-22,Haircut,14,1157.6,199,No,No,DaySmart,2025-12-19,6,1,720.72,2025-12-19,LIVE,2025
DS-200239,Caitlin Martinez,taylorbrandon@example.org,(449) 695-3797,2025-08-01,Keratin Treatment,58,3848.94,640,No,Yes,DaySmart,2026-01-17,6,0,1094.87,2026-01-17,LIVE,2026
DS-200240,Leslie Smith,eeverett@example.net,(275) 466-5873,2024-04-23,Pedicure,26,703.69,605,Yes,No,DaySmart,2025-12-21,9,3,1418.34,2025-12-21,LIVE,2025
DS-200241,Brian Duran,anthonymeyers@example.com,(198) 526-4475,2026-04-07,Color Treatment,33,634.66,842,Yes,Yes,DaySmart,2025-06-15,12,3,1830.02,2025-06-15,LIVE,2025
DS-200242,Cindy Cook,curtis83@example.com,(014) 833-9023,2024-04-29,Color Treatment,22,882.0,342,No,No,DaySmart,2025-12-21,6,0,805.72,2025-12-21,LIVE,2025
DS-200243,Chase Franklin,ehurley@example.net,(939) 476-2247,2024-04-17,Facial,35,2538.99,1313,Yes,No,DaySmart,2025-05-31,7,0,1075.47,2025-05-31,LIVE,2025
DS-200244,Brad Thomas,cmoody@example.com,(586) 252-2370,2024-12-31,Blowout,6,4748.31,1727,No,No,DaySmart,2025-05-15,8,1,1178.92,2025-05-15,LIVE,2025
DS-200245,Andrew Medina,edwardscameron@example.com,(471) 909-2808,2025-05-19,Massage,63,3246.69,466,Yes,Yes,DaySmart,2025-12-07,1,0,150.45,2025-12-07,LIVE,2025
DS-200246,Craig Flores,kelly40@example.org,(045) 460-1108,2024-06-01,Facial,4,3109.01,552,Yes,No,DaySmart,2025-12-10,1,0,150.97,2025-12-10,LIVE,2025
DS-200247,Stephanie Brooks,gparker@example.com,(715) 019-7373,2025-11-07,Keratin Treatment,54,617.62,1556,No,Yes,DaySmart,2024-08-17,9,0,1559.83,2024-08-17,LIVE,2024
DS-200248,Jay Guzman,samuel02@example.com,(714) 772-6821,2024-07-26,Massage,35,935.88,10,No,No,DaySmart,2025-09-02,11,0,1673.24,2025-09-02,LIVE,2025
DS-200249,Daniel Washington,mackenzieevans@example.com,(289) 265-2248,2025-09-07,Massage,9,2418.16,153,No,No,DaySmart,2020-05-15,3,1,259.4,2020-05-15,LIVE,2020
DS-200250,Elizabeth Henderson DDS,umitchell@example.net,(407) 512-2725,2025-08-09,Keratin Treatment,18,764.28,1224,Yes,Yes,DaySmart,2023-04-30,7,1,928.92,2023-04-30,LIVE,2023
DS-200251,Randy Barnett,lammichael@example.com,(235) 266-9880,2024-07-17,Pedicure,24,1415.48,273,No,No,DaySmart,2025-04-17,2,0,260.69,2025-04-17,LIVE,2025
DS-200252,Jon Lee,sarah11@example.net,(780) 751-5585,2024-04-24,Pedicure,18,382.45,156,No,No,DaySmart,2020-02-08,1,0,28.8,2020-02-08,LIVE,2020
DS-200253,Sophia Logan,stephencox@example.net,(182) 079-7350,2025-10-07,Massage,73,3948.66,990,No,No,DaySmart,2024-07-18,5,0,756.45,2024-07-18,LIVE,2024
DS-200254,Lisa Marshall,scottchristopher@example.com,(847) 039-5405,2024-10-19,Color Treatment,31,3726.57,1971,No,No,DaySmart,2022-03-19,3,1,635.37,2022-03-19,LIVE,2022
DS-200255,John Franco,dudleyaustin@example.org,(179) 715-1787,2025-07-31,Manicure,16,2716.24,908,Yes,No,DaySmart,2023-11-08,11,2,1728.42,2023-11-08,LIVE,2023
DS-200256,Eric Mcdonald,natashamedina@example.net,(775) 894-3493,2025-04-06,Facial,63,581.59,1306,Yes,Yes,DaySmart,2021-10-24,6,2,1075.39,2021-10-24,LIVE,2021
DS-200257,Shawn Trujillo,toddle@example.org,(282) 783-8624,2026-02-03,Massage,30,21.16,431,No,Yes,DaySmart,2021-01-11,2,0,441.16,2021-01-11,LIVE,2021
DS-200258,William Mccormick,victoriayoung@example.org,(403) 175-6758,2026-01-12,Keratin Treatment,10,4209.79,1394,Yes,Yes,DaySmart,2026-01-20,9,0,1371.81,2026-01-20,LIVE,2026
DS-200259,Jonathan Forbes,tracylee@example.net,(278) 277-0159,2024-12-08,Massage,25,848.23,657,Yes,Yes,DaySmart,2026-02-14,9,1,1710.74,2026-02-14,LIVE,2026
DS-200260,George Hood,vadams@example.net,(471) 088-4186,2025-04-01,Facial,70,4005.65,1979,No,Yes,DaySmart,2025-10-25,11,3,2443.96,2025-10-25,LIVE,2025
DS-200261,Lindsey Edwards,cynthiaware@example.net,(510) 724-5969,2026-03-09,Blowout,60,24.41,467,Yes,No,DaySmart,2025-11-21,7,2,1122.85,2025-11-21,LIVE,2025
DS-200262,Nicole Scott,reyesjoshua@example.com,(947) 837-7790,2025-12-26,Color Treatment,36,4864.81,28,No,Yes,DaySmart,2024-03-22,9,1,1576.81,2024-03-22,LIVE,2024
DS-200263,Robert Haynes,campbelllaura@example.com,(798) 656-5898,2024-07-15,Massage,23,2064.34,40,No,Yes,DaySmart,2021-12-07,3,1,259.33,2021-12-07,LIVE,2021
DS-200264,James Harrison,hallkelly@example.com,(173) 729-0022,2025-12-24,Haircut,43,3222.58,1295,No,Yes,DaySmart,2026-02-24,11,1,1410.38,2026-02-24,LIVE,2026
DS-200265,Christopher Lee,uvalencia@example.net,(269) 655-5047,2024-07-21,Haircut,59,2660.21,347,No,No,DaySmart,2024-11-07,11,1,2340.0,2024-11-07,LIVE,2024
DS-200266,Joel Wilson,aaron60@example.com,(366) 597-9287,2024-06-28,Keratin Treatment,6,486.48,684,Yes,Yes,DaySmart,2025-09-08,7,1,1106.06,2025-09-08,LIVE,2025
DS-200267,Dr. Tiffany Miller,xturner@example.org,(163) 922-1913,2025-12-18,Massage,30,2287.25,368,No,Yes,DaySmart,2025-11-30,12,4,1717.36,2025-11-30,LIVE,2025
DS-200268,Danielle Galvan,nwolf@example.org,(078) 764-9863,2024-06-27,Color Treatment,73,769.51,1893,Yes,Yes,DaySmart,2024-09-21,7,0,1207.82,2024-09-21,LIVE,2024
DS-200269,Amy Burgess,vlowe@example.net,(285) 484-5752,2024-10-02,Manicure,56,327.47,866,Yes,Yes,DaySmart,2025-03-10,9,2,1417.08,2025-03-10,LIVE,2025
DS-200270,Tammy Goodman,mark18@example.com,(938) 857-9229,2024-10-13,Consultation,29,1313.95,1296,Yes,No,DaySmart,2025-01-26,11,3,2081.07,2025-01-26,LIVE,2025
DS-200271,Eric Stein,melvin30@example.org,(135) 267-6207,2024-06-22,Highlights,78,528.39,759,No,Yes,DaySmart,2020-06-17,2,0,338.38,2020-06-17,LIVE,2020
DS-200272,David Clayton,bethyoung@example.com,(716) 989-2210,2024-10-04,Keratin Treatment,35,914.74,810,Yes,No,DaySmart,2019-11-04,1,0,167.05,2019-11-04,LIVE,2019
DS-200273,Mr. Mark Roberts,tracyle@example.com,(967) 611-1601,2024-08-05,Color Treatment,75,22.56,1428,No,No,DaySmart,2026-01-26,12,2,1454.93,2026-01-26,LIVE,2026
DS-200274,Sarah Smith,stevencarter@example.net,(743) 923-3743,2024-12-30,Facial,55,2500.58,1464,Yes,No,DaySmart,2025-07-15,4,1,981.9,2025-07-15,LIVE,2025
DS-200275,Pamela Snyder,christyhall@example.com,(697) 001-8102,2026-03-29,Keratin Treatment,57,2816.48,515,Yes,Yes,DaySmart,2021-05-28,2,0,461.46,2021-05-28,LIVE,2021
DS-200276,Alexandra Wiley,johnstevens@example.net,(228) 367-7567,2024-12-26,Color Treatment,67,970.66,1401,No,Yes,DaySmart,2025-10-11,8,2,1124.15,2025-10-11,LIVE,2025
DS-200277,Victoria Bradley,william73@example.org,(663) 550-6392,2025-07-25,Consultation,42,1141.39,1377,Yes,No,DaySmart,2019-07-20,2,0,254.31,2019-07-20,LIVE,2019
DS-200278,Jesse Garza,carlosthomas@example.net,(396) 873-1274,2024-06-19,Massage,14,899.32,760,Yes,Yes,DaySmart,2019-12-14,2,0,241.13,2019-12-14,LIVE,2019
DS-200279,Alexandria Robertson,gthompson@example.com,(442) 477-4507,2025-09-24,Blowout,64,4002.04,1445,Yes,Yes,DaySmart,2026-01-30,2,0,494.19,2026-01-30,LIVE,2026
DS-200280,Edward White,ohuang@example.com,(971) 351-1484,2025-12-01,Haircut,66,1609.02,696,No,No,DaySmart,2021-12-21,2,0,394.18,2021-12-21,LIVE,2021
DS-200281,Adam Manning,kjames@example.org,(363) 436-8876,2026-01-17,Highlights,12,3289.96,1935,No,No,DaySmart,2025-04-28,6,2,958.62,2025-04-28,LIVE,2025
